date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,in_band
2018-12-14,2018-12-17,USGG2YR Index,3,2.421892744389131,2.713777373654987,2.985193889214183,2.6916,True
2018-12-14,2018-12-17,USGG3YR Index,3,2.445183771929631,2.7355344616607544,3.0025055116595203,2.6824,True
2018-12-14,2018-12-17,USGG5YR Index,3,2.490682920267389,2.778344981991603,3.0465266584486397,2.6933,True
2018-12-14,2018-12-17,USGG7YR Index,3,2.5392594548960368,2.813494278656278,3.0763520086972136,2.7729,True
2018-12-14,2018-12-17,USGG10YR Index,3,2.5965362166282033,2.8649482443192005,3.129958874829572,2.857,True
2018-12-14,2018-12-17,USGG30YR Index,3,2.918932191618079,3.143870156633616,3.3872900081435606,3.1128,True
2018-12-17,2018-12-18,USGG2YR Index,3,2.3946445617704826,2.6627850765001533,2.9409196027649727,2.6439,True
2018-12-17,2018-12-18,USGG3YR Index,3,2.429593809861781,2.68242739826524,2.962011326383298,2.6277,True
2018-12-17,2018-12-18,USGG5YR Index,3,2.4833191390656113,2.735913880004256,3.003227155753503,2.646,True
2018-12-17,2018-12-18,USGG7YR Index,3,2.514672233467026,2.776321431109529,3.040851573982089,2.7283,True
2018-12-17,2018-12-18,USGG10YR Index,3,2.5772306160274017,2.8348207609539995,3.1039585676392556,2.8175,True
2018-12-17,2018-12-18,USGG30YR Index,3,2.8856728826221656,3.112643402309044,3.3557253751575242,3.0677,True
2018-12-18,2018-12-19,USGG2YR Index,3,2.3230159426729293,2.6194374098948705,2.8894956121757653,2.6458,True
2018-12-18,2018-12-19,USGG3YR Index,3,2.352116401381317,2.6414306188384313,2.915602511299856,2.6194,True
2018-12-18,2018-12-19,USGG5YR Index,3,2.4104071722721057,2.6869052545915393,2.9581427550876196,2.6189,True
2018-12-18,2018-12-19,USGG7YR Index,3,2.453829848210867,2.7324846476720692,3.0011034741069698,2.6814,True
2018-12-18,2018-12-19,USGG10YR Index,3,2.519368578265118,2.7937828123267625,3.0599918164458972,2.7548,True
2018-12-18,2018-12-19,USGG30YR Index,3,2.8469301687510877,3.069589894949525,3.295493768023207,2.9807,True
2018-12-19,2018-12-20,USGG2YR Index,3,2.3289135020497187,2.6083131857279986,2.907529994727578,2.6706,True
2018-12-19,2018-12-20,USGG3YR Index,3,2.3548687006549156,2.623226302110912,2.919753098554506,2.6496,True
2018-12-19,2018-12-20,USGG5YR Index,3,2.3908690617068378,2.656942996572946,2.9387851217510694,2.6677,True
2018-12-19,2018-12-20,USGG7YR Index,3,2.4232146472923315,2.684282079013591,2.957531733670104,2.7282,True
2018-12-19,2018-12-20,USGG10YR Index,3,2.4648158396904396,2.7281424677003723,3.0004480195594674,2.8065,True
2018-12-19,2018-12-20,USGG30YR Index,3,2.74808175950654,2.975797646701443,3.2304203940793776,3.0484,True
2018-12-20,2018-12-21,USGG2YR Index,3,2.3706031685644797,2.6548782365705668,2.9365953730023806,2.6389,True
2018-12-20,2018-12-21,USGG3YR Index,3,2.393707804235966,2.670036355273955,2.9490449418669087,2.6194,True
2018-12-20,2018-12-21,USGG5YR Index,3,2.434946140989631,2.702364792620101,2.967974677262188,2.6386,True
2018-12-20,2018-12-21,USGG7YR Index,3,2.47228207879393,2.7337589705227723,2.9986370250627896,2.7181,True
2018-12-20,2018-12-21,USGG10YR Index,3,2.5273731770533954,2.786128653840387,3.050577459320866,2.7902,True
2018-12-20,2018-12-21,USGG30YR Index,3,2.8225138738360256,3.048571112683737,3.284994706407654,3.0308,True
2018-12-21,2018-12-24,USGG2YR Index,3,2.343374239587131,2.6084351501125895,2.883882931265421,2.5593,True
2018-12-21,2018-12-24,USGG3YR Index,3,2.3697552352950546,2.6314022305090834,2.902937374956586,2.5534,True
2018-12-21,2018-12-24,USGG5YR Index,3,2.4170245158713324,2.676487542386832,2.9364308056400987,2.5793,True
2018-12-21,2018-12-24,USGG7YR Index,3,2.4600701344101683,2.7186656762288433,2.979071047237493,2.6562,True
2018-12-21,2018-12-24,USGG10YR Index,3,2.5182289004265934,2.7744290103494986,3.041493612731714,2.7383,True
2018-12-21,2018-12-24,USGG30YR Index,3,2.80519726937346,3.032379343716255,3.265881474331316,2.9934,True
2018-12-24,2018-12-25,USGG2YR Index,3,2.2679970560938663,2.54240282628728,2.8242082643734774,2.5593,True
2018-12-24,2018-12-25,USGG3YR Index,3,2.2990309003899667,2.5697564180395105,2.8523048098290866,2.5534,True
2018-12-24,2018-12-25,USGG5YR Index,3,2.3521446345691452,2.618018533646082,2.8992390408428106,2.5793,True
2018-12-24,2018-12-25,USGG7YR Index,3,2.4058682655077654,2.6612389472321256,2.933549786964078,2.6562,True
2018-12-24,2018-12-25,USGG10YR Index,3,2.460643728059203,2.71983065580421,2.9924968049106218,2.7383,True
2018-12-24,2018-12-25,USGG30YR Index,3,2.76282803242184,2.9977159753670275,3.229765654626363,2.9934,True
2018-12-25,2018-12-26,USGG2YR Index,3,2.263655477424765,2.5377362690720364,2.8094114231482754,2.615,True
2018-12-25,2018-12-26,USGG3YR Index,3,2.2894617966381072,2.5646434678276764,2.8329596978945792,2.6055,True
2018-12-25,2018-12-26,USGG5YR Index,3,2.3461305798915064,2.610848127485801,2.8759159314372558,2.6483,True
2018-12-25,2018-12-26,USGG7YR Index,3,2.394152171291684,2.6551887960974225,2.929929263382759,2.7328,True
2018-12-25,2018-12-26,USGG10YR Index,3,2.4651940974274424,2.719349888874175,2.9976278623933834,2.8079,True
2018-12-25,2018-12-26,USGG30YR Index,3,2.764798866366391,2.9994652809985567,3.2295127228513274,3.0645,True
2018-12-26,2018-12-27,USGG2YR Index,3,2.31136844852194,2.6045586492824544,2.8926711247875927,2.5625,True
2018-12-26,2018-12-27,USGG3YR Index,3,2.346352157669994,2.6345849156151524,2.917848529273001,2.5587,True
2018-12-26,2018-12-27,USGG5YR Index,3,2.407003386551437,2.690192737561784,2.9691764888178773,2.6166,True
2018-12-26,2018-12-27,USGG7YR Index,3,2.456247091953375,2.744525321613958,3.0182688661048642,2.6758,True
2018-12-26,2018-12-27,USGG10YR Index,3,2.524694706324938,2.8111244767822257,3.0776140361047926,2.7666,True
2018-12-26,2018-12-27,USGG30YR Index,3,2.8248660205343934,3.07945923380566,3.3075355386422793,3.056,True
2018-12-27,2018-12-28,USGG2YR Index,3,2.263654804585498,2.5380391137711955,2.8454170426909196,2.5161,True
2018-12-27,2018-12-28,USGG3YR Index,3,2.29222788052903,2.5704715778685694,2.871556978985881,2.4951,True
2018-12-27,2018-12-28,USGG5YR Index,3,2.360240395193043,2.6305739042225036,2.9203846824358886,2.5547,True
2018-12-27,2018-12-28,USGG7YR Index,3,2.4187946016506365,2.686543457858738,2.964702551238496,2.6275,True
2018-12-27,2018-12-28,USGG10YR Index,3,2.4857174998000775,2.7526856759104605,3.0360356317530703,2.7182,True
2018-12-27,2018-12-28,USGG30YR Index,3,2.823678820019756,3.0638608235738856,3.30745769801287,3.0222,True
2018-12-28,2018-12-31,USGG2YR Index,3,2.2029641292954265,2.491373445461695,2.7842497659228695,2.4878,True
2018-12-28,2018-12-31,USGG3YR Index,3,2.2371297184447765,2.5215800029566093,2.809246032538404,2.4563,True
2018-12-28,2018-12-31,USGG5YR Index,3,2.307325800571892,2.5815487823743593,2.8511864519312544,2.5111,True
2018-12-28,2018-12-31,USGG7YR Index,3,2.3651260634140847,2.6337045249382802,2.908474711820038,2.5857,True
2018-12-28,2018-12-31,USGG10YR Index,3,2.444794413285735,2.7086639317794905,2.9919348225186395,2.6842,True
2018-12-28,2018-12-31,USGG30YR Index,3,2.7994262938276804,3.032475582038302,3.285185956198823,3.0145,True
2018-12-31,2019-01-01,USGG2YR Index,3,2.1681354169736724,2.4579609782463434,2.746005309966631,2.4878,True
2018-12-31,2019-01-01,USGG3YR Index,3,2.2017218403917678,2.4896196385048834,2.7718796350104875,2.4563,True
2018-12-31,2019-01-01,USGG5YR Index,3,2.2469026609565215,2.547579522361314,2.8229360702433763,2.5111,True
2018-12-31,2019-01-01,USGG7YR Index,3,2.3085039711032542,2.5998614915177902,2.870645535453042,2.5857,True
2018-12-31,2019-01-01,USGG10YR Index,3,2.3901146607072614,2.6698879524384447,2.937488012618382,2.6842,True
2018-12-31,2019-01-01,USGG30YR Index,3,2.7755199219598135,3.0220913652838965,3.25819031760669,3.0145,True
2019-01-01,2019-01-02,USGG2YR Index,3,2.185555579902228,2.4608056190266723,2.748705334084055,2.4676,True
2019-01-01,2019-01-02,USGG3YR Index,3,2.223866134921356,2.4883352211411607,2.766271556909319,2.4286,True
2019-01-01,2019-01-02,USGG5YR Index,3,2.2845689658697577,2.5381143070757752,2.8184818098452444,2.4577,True
2019-01-01,2019-01-02,USGG7YR Index,3,2.331868791051691,2.5904909068203033,2.8677711423520376,2.5196,True
2019-01-01,2019-01-02,USGG10YR Index,3,2.410098241340749,2.6642374447858215,2.9398926235599783,2.6204,True
2019-01-01,2019-01-02,USGG30YR Index,3,2.7786659908950764,3.0121963273055967,3.261502099819138,2.9518,True
2019-01-02,2019-01-03,USGG2YR Index,0,2.361150124474494,2.4279171486209767,2.4986591657607766,2.3786,True
2019-01-02,2019-01-03,USGG3YR Index,0,2.378755171028001,2.4477718939287354,2.5192729421824507,2.3376,False
2019-01-02,2019-01-03,USGG5YR Index,0,2.410514237495449,2.4881466593278905,2.564481954031237,2.3579,False
2019-01-02,2019-01-03,USGG7YR Index,0,2.4426940773476145,2.5271980383005457,2.6107852692378333,2.4319,False
2019-01-02,2019-01-03,USGG10YR Index,0,2.495637268593606,2.5871720611668767,2.677877669854537,2.5535,True
2019-01-02,2019-01-03,USGG30YR Index,0,2.8604867665780067,2.9516016022686395,3.0362739331694186,2.9025,True
2019-01-03,2019-01-04,USGG2YR Index,2,2.2428901758741246,2.337457458492604,2.4274141239295557,2.4937,False
2019-01-03,2019-01-04,USGG3YR Index,2,2.2631003309963584,2.358904094977163,2.45438827070942,2.4749,False
2019-01-03,2019-01-04,USGG5YR Index,2,2.299664884465246,2.4025872516933653,2.515097455042027,2.5008,True
2019-01-03,2019-01-04,USGG7YR Index,2,2.3318438440663147,2.446586073866265,2.573066825478154,2.561,True
2019-01-03,2019-01-04,USGG10YR Index,2,2.3856121422551655,2.5144778427829517,2.6575697607268483,2.6677,False
2019-01-03,2019-01-04,USGG30YR Index,2,2.7941589219976803,2.909817318543496,3.036561927239467,2.981,True
2019-01-04,2019-01-07,USGG2YR Index,0,2.399443522849374,2.464886325352861,2.5312387345661214,2.5406,False
2019-01-04,2019-01-07,USGG3YR Index,0,2.416983625656053,2.4849426005685684,2.5575801512714498,2.5218,True
2019-01-04,2019-01-07,USGG5YR Index,0,2.453202386341719,2.5299249669921196,2.609465159130856,2.5375,True
2019-01-04,2019-01-07,USGG7YR Index,0,2.4865966013497296,2.574276789593399,2.657832361167033,2.5954,True
2019-01-04,2019-01-07,USGG10YR Index,0,2.5414583782011197,2.637140483548418,2.7262924800982105,2.696,True
2019-01-04,2019-01-07,USGG30YR Index,0,2.898068010693486,2.9827714970074677,3.0663397920257833,2.9878,True
2019-01-07,2019-01-08,USGG2YR Index,0,2.4440810626887925,2.5107809437400634,2.575101773270952,2.5855,False
2019-01-07,2019-01-08,USGG3YR Index,0,2.462304769427559,2.529777732701098,2.597625667684745,2.5662,True
2019-01-07,2019-01-08,USGG5YR Index,0,2.491845582056436,2.5683191913583574,2.6443836537201286,2.5795,True
2019-01-07,2019-01-08,USGG7YR Index,0,2.5231434061218,2.6057350765029463,2.690707920538152,2.6323,True
2019-01-07,2019-01-08,USGG10YR Index,0,2.57138531743311,2.6606619891903858,2.7582695452295143,2.728,True
2019-01-07,2019-01-08,USGG30YR Index,0,2.904433468588592,2.9850226596867264,3.078817629270346,3.0068,True
2019-01-08,2019-01-09,USGG2YR Index,0,2.4931339553377483,2.5580467392033674,2.6262250641548897,2.5529,True
2019-01-08,2019-01-09,USGG3YR Index,0,2.5096092693021474,2.57612618701042,2.646619517346132,2.5299,True
2019-01-08,2019-01-09,USGG5YR Index,0,2.539227398989209,2.6101545355372155,2.686125769560368,2.5475,True
2019-01-08,2019-01-09,USGG7YR Index,0,2.5691870875294045,2.6460589777885932,2.7289253348014686,2.6101,True
2019-01-08,2019-01-09,USGG10YR Index,0,2.6144890266182643,2.6975049401918945,2.7884969178078127,2.71,True
2019-01-08,2019-01-09,USGG30YR Index,0,2.9287182147576076,3.009373065093505,3.092109482441288,3.0029,True
2019-01-09,2019-01-10,USGG2YR Index,0,2.4528239540872367,2.5205081067388497,2.592162855516372,2.5755,True
2019-01-09,2019-01-10,USGG3YR Index,0,2.4706231196343387,2.539470736452653,2.61315963643004,2.5463,True
2019-01-09,2019-01-10,USGG5YR Index,0,2.506678226306641,2.5791284892068127,2.655476780319423,2.5676,True
2019-01-09,2019-01-10,USGG7YR Index,0,2.5388044024179983,2.618020045120268,2.7008405502306414,2.6373,True
2019-01-09,2019-01-10,USGG10YR Index,0,2.5902601698936816,2.6747748174902366,2.7676647894411297,2.7421,True
2019-01-09,2019-01-10,USGG30YR Index,0,2.921915911602412,3.002109892059207,3.085460328662754,3.0627,True
2019-01-10,2019-01-11,USGG2YR Index,0,2.475012114037625,2.5422974514797856,2.6102929178533856,2.5408,True
2019-01-10,2019-01-11,USGG3YR Index,0,2.49295097394342,2.5633427028998677,2.633038857197142,2.5163,True
2019-01-10,2019-01-11,USGG5YR Index,0,2.529775537118277,2.604364026446369,2.6833028291352585,2.5288,False
2019-01-10,2019-01-11,USGG7YR Index,0,2.5671400222310647,2.646745883339814,2.730542440012697,2.5953,True
2019-01-10,2019-01-11,USGG10YR Index,0,2.621346353818065,2.7084172750250666,2.8002007488887433,2.7007,True
2019-01-10,2019-01-11,USGG30YR Index,0,2.9820119998445898,3.0651793907551754,3.150303495225422,3.0334,True
2019-01-11,2019-01-14,USGG2YR Index,0,2.4394455085275024,2.5060821812577547,2.570062502902067,2.5347,True
2019-01-11,2019-01-14,USGG3YR Index,0,2.453914028395523,2.5263265014844336,2.592788799803722,2.5109,True
2019-01-11,2019-01-14,USGG5YR Index,0,2.4855681549151343,2.565564450746785,2.640903470855413,2.5237,True
2019-01-11,2019-01-14,USGG7YR Index,0,2.5178591470797307,2.605320637502928,2.6869230704255367,2.5928,True
2019-01-11,2019-01-14,USGG10YR Index,0,2.56762516112153,2.6683665041655624,2.758809986762438,2.7024,True
2019-01-11,2019-01-14,USGG30YR Index,0,2.9428047463339757,3.0350676259117995,3.120328197937972,3.0526,True
2019-01-14,2019-01-15,USGG2YR Index,0,2.4338752489228916,2.5037836765302615,2.572920373440751,2.5347,True
2019-01-14,2019-01-15,USGG3YR Index,0,2.4517410800337975,2.5239255764580673,2.596190599110729,2.5136,True
2019-01-14,2019-01-15,USGG5YR Index,0,2.485624421778518,2.566079026693422,2.64465269833687,2.5304,True
2019-01-14,2019-01-15,USGG7YR Index,0,2.52201101329655,2.6089351160440053,2.693422389342566,2.6051,True
2019-01-14,2019-01-15,USGG10YR Index,0,2.578417933951325,2.6718056853777967,2.764924377619077,2.7112,True
2019-01-14,2019-01-15,USGG30YR Index,0,2.9753596989067383,3.056505005179508,3.140825375951165,3.0734,True
2019-01-15,2019-01-16,USGG2YR Index,0,2.4383695022494716,2.5049660188105394,2.566972719612278,2.5409,True
2019-01-15,2019-01-16,USGG3YR Index,0,2.457675027539972,2.526611284104959,2.5926662702148855,2.5218,True
2019-01-15,2019-01-16,USGG5YR Index,0,2.496615970067153,2.5703387418627357,2.6445202747667667,2.537,True
2019-01-15,2019-01-16,USGG7YR Index,0,2.5355682841615708,2.6143505693887077,2.6941732843036394,2.615,True
2019-01-15,2019-01-16,USGG10YR Index,0,2.593861628852798,2.6805190059477226,2.771759818444126,2.7218,True
2019-01-15,2019-01-16,USGG30YR Index,0,2.9940906871591775,3.074626591643158,3.165367198042825,3.0711,True
2019-01-16,2019-01-17,USGG2YR Index,0,2.44035888086966,2.508817626231534,2.5794868433050113,2.5637,True
2019-01-16,2019-01-17,USGG3YR Index,0,2.4632774315155546,2.5327224541226467,2.6034798733843494,2.5491,True
2019-01-16,2019-01-17,USGG5YR Index,0,2.5019017944462427,2.5776571628047344,2.6559971631212447,2.5707,True
2019-01-16,2019-01-17,USGG7YR Index,0,2.5423808465546514,2.621518835697792,2.7087073609323373,2.6521,True
2019-01-16,2019-01-17,USGG10YR Index,0,2.5998036148123886,2.6891557378806565,2.784863486888088,2.7504,True
2019-01-16,2019-01-17,USGG30YR Index,0,2.990861173671414,3.074031835784482,3.1629944194333213,3.0741,True
2019-01-17,2019-01-18,USGG2YR Index,0,2.4657273017035095,2.5355722052705683,2.6018216066087687,2.6139,False
2019-01-17,2019-01-18,USGG3YR Index,0,2.4887964338002875,2.5600792616482417,2.6317421943626282,2.5986,True
2019-01-17,2019-01-18,USGG5YR Index,0,2.533754553261724,2.6100351454839084,2.6841813258505187,2.6231,True
2019-01-17,2019-01-18,USGG7YR Index,0,2.5732137470974403,2.657814432087651,2.7400155670911697,2.6944,True
2019-01-17,2019-01-18,USGG10YR Index,0,2.63163687199448,2.7245698920640242,2.8165980625596023,2.7842,True
2019-01-17,2019-01-18,USGG30YR Index,0,2.9941500060639346,3.0780338071861792,3.166427057241774,3.0974,True
2019-01-18,2019-01-21,USGG2YR Index,0,2.5155767492185452,2.586463260235486,2.6525817953923547,2.6139,True
2019-01-18,2019-01-21,USGG3YR Index,0,2.5350914150960393,2.6093796640395635,2.6788488244995503,2.5986,True
2019-01-18,2019-01-21,USGG5YR Index,0,2.573003806470551,2.655214617672085,2.7311632176412113,2.6231,True
2019-01-18,2019-01-21,USGG7YR Index,0,2.610057730324496,2.69854726807532,2.780245970275224,2.6944,True
2019-01-18,2019-01-21,USGG10YR Index,0,2.667496551059515,2.7594986113805304,2.8521421771166864,2.7842,True
2019-01-18,2019-01-21,USGG30YR Index,0,3.009837660555577,3.0974679936022316,3.1835941240701016,3.0974,True
2019-01-21,2019-01-22,USGG2YR Index,0,2.5202321026478858,2.5871758259287665,2.654488877736437,2.5869,True
2019-01-21,2019-01-22,USGG3YR Index,0,2.544993303891959,2.608287001047814,2.678179621676501,2.5629,True
2019-01-21,2019-01-22,USGG5YR Index,0,2.5836789687259185,2.6513351494862034,2.7290124570522227,2.5773,False
2019-01-21,2019-01-22,USGG7YR Index,0,2.618981800364199,2.694420082122333,2.7799588865024014,2.6497,True
2019-01-21,2019-01-22,USGG10YR Index,0,2.672802130988782,2.7576491910481273,2.850300755746882,2.7392,True
2019-01-21,2019-01-22,USGG30YR Index,0,3.0161034131349593,3.0969905487924083,3.184189860207477,3.0594,True
2019-01-22,2019-01-23,USGG2YR Index,0,2.4907548061862768,2.5553390983490893,2.6252380700351545,2.5829,True
2019-01-22,2019-01-23,USGG3YR Index,0,2.5086109394053784,2.575179146878313,2.6463034439143214,2.563,True
2019-01-22,2019-01-23,USGG5YR Index,0,2.5404149162562604,2.616140536227718,2.6912718195046796,2.5756,True
2019-01-22,2019-01-23,USGG7YR Index,0,2.5724497553948487,2.6550296114409164,2.736303555479425,2.6497,True
2019-01-22,2019-01-23,USGG10YR Index,0,2.624769816368897,2.7137745824633335,2.805613425951927,2.7409,True
2019-01-22,2019-01-23,USGG30YR Index,0,2.9795342750064258,3.0622819212424055,3.1463409603203196,3.0617,True
2019-01-23,2019-01-24,USGG2YR Index,0,2.4888502459219155,2.5544442719238,2.6198291324322733,2.5642,True
2019-01-23,2019-01-24,USGG3YR Index,0,2.5025429049763686,2.5739432541160507,2.6416541788705197,2.5383,True
2019-01-23,2019-01-24,USGG5YR Index,0,2.5365368068048824,2.6138672836893724,2.6892454781049944,2.5502,True
2019-01-23,2019-01-24,USGG7YR Index,0,2.5688354057942067,2.654487190159509,2.7347438207647348,2.6199,True
2019-01-23,2019-01-24,USGG10YR Index,0,2.6183550709066146,2.7148375257632287,2.8007272932331158,2.7157,True
2019-01-23,2019-01-24,USGG30YR Index,0,2.9786417097226954,3.0664469068293734,3.1483078877249806,3.0339,True
2019-01-24,2019-01-25,USGG2YR Index,0,2.46543154039192,2.534311397260181,2.600524277933536,2.6063,False
2019-01-24,2019-01-25,USGG3YR Index,0,2.4797016425934055,2.5529949265045335,2.6227818806424845,2.588,True
2019-01-24,2019-01-25,USGG5YR Index,0,2.5143638251078317,2.5916938612402953,2.666990248140255,2.5992,True
2019-01-24,2019-01-25,USGG7YR Index,0,2.5508052351577595,2.631087661541252,2.713667392448431,2.6696,True
2019-01-24,2019-01-25,USGG10YR Index,0,2.6040129358867694,2.6903082743288778,2.7828302069725193,2.7585,True
2019-01-24,2019-01-25,USGG30YR Index,0,2.96041991826086,3.039196386536428,3.1265043033794124,3.0662,True
2019-01-25,2019-01-28,USGG2YR Index,0,2.515426010544626,2.57766344546664,2.6468605093750557,2.5897,True
2019-01-25,2019-01-28,USGG3YR Index,0,2.5324372142142417,2.5976319399634504,2.6698817062530344,2.577,True
2019-01-25,2019-01-28,USGG5YR Index,0,2.5617405909006865,2.636069060144518,2.7135303603752945,2.5805,True
2019-01-25,2019-01-28,USGG7YR Index,0,2.5931654983920764,2.6756004030366993,2.759187483094648,2.6497,True
2019-01-25,2019-01-28,USGG10YR Index,0,2.6419591611896176,2.733066573048622,2.8231790995020796,2.744,True
2019-01-25,2019-01-28,USGG30YR Index,0,2.9819771097953436,3.0708659017471476,3.156514709639784,3.0662,True
2019-01-28,2019-01-29,USGG2YR Index,0,2.496140900007501,2.5635005492655187,2.633082088943168,2.5726,True
2019-01-28,2019-01-29,USGG3YR Index,0,2.512053585163445,2.5823494495332433,2.6548325103627124,2.5467,True
2019-01-28,2019-01-29,USGG5YR Index,0,2.545095844933591,2.619712176539072,2.6986085264335173,2.5452,True
2019-01-28,2019-01-29,USGG7YR Index,0,2.577322573662828,2.659016129653579,2.7422862410991056,2.6099,True
2019-01-28,2019-01-29,USGG10YR Index,0,2.6288296293757067,2.716011567194098,2.8105792483499696,2.7098,True
2019-01-28,2019-01-29,USGG30YR Index,0,2.9877977999576717,3.0710616579009127,3.1548755713798804,3.04,True
2019-01-29,2019-01-30,USGG2YR Index,0,2.4755959527901417,2.540493387107187,2.607288875014907,2.5081,True
2019-01-29,2019-01-30,USGG3YR Index,0,2.4873894344725516,2.5559807358194497,2.6253667039110287,2.4805,False
2019-01-29,2019-01-30,USGG5YR Index,0,2.5144415634522606,2.588709446220694,2.6600854559451204,2.4833,False
2019-01-29,2019-01-30,USGG7YR Index,0,2.5414798685825737,2.6224788567248267,2.7008277159339347,2.5661,True
2019-01-29,2019-01-30,USGG10YR Index,0,2.584744717849915,2.676746430670565,2.7622454196441826,2.6775,True
2019-01-29,2019-01-30,USGG30YR Index,0,2.9587031532173005,3.0457465514210114,3.130089762151759,3.0315,True
2019-01-30,2019-01-31,USGG2YR Index,0,2.406163962701249,2.472223517581825,2.5380059420645864,2.4576,True
2019-01-30,2019-01-31,USGG3YR Index,0,2.4239768334406913,2.492938338529786,2.562369514816169,2.4336,True
2019-01-30,2019-01-31,USGG5YR Index,0,2.4573161310379925,2.5342227944998457,2.6104110598252457,2.4365,False
2019-01-30,2019-01-31,USGG7YR Index,0,2.4922791376044393,2.5772636852192887,2.6579435026794553,2.5172,True
2019-01-30,2019-01-31,USGG10YR Index,0,2.545977160225153,2.642533800644703,2.729052646820177,2.6293,True
2019-01-30,2019-01-31,USGG30YR Index,0,2.9511468599901933,3.0373363455138507,3.1172539639518573,2.9956,True
2019-01-31,2019-02-01,USGG2YR Index,0,2.356668780918597,2.4236347033305616,2.487580368690093,2.5019,False
2019-01-31,2019-02-01,USGG3YR Index,0,2.374856921860133,2.4425067141354093,2.507890449737859,2.4887,True
2019-01-31,2019-02-01,USGG5YR Index,0,2.4100243468759963,2.484363904600297,2.556755109673826,2.5033,True
2019-01-31,2019-02-01,USGG7YR Index,0,2.445889383105756,2.5271573048070026,2.607139661993619,2.5807,True
2019-01-31,2019-02-01,USGG10YR Index,0,2.502105794841314,2.591506633036658,2.682706361697988,2.6842,False
2019-01-31,2019-02-01,USGG30YR Index,0,2.913276784112728,2.9975140084009935,3.085923725671163,3.0253,True
2019-02-01,2019-02-04,USGG2YR Index,0,2.412416324874855,2.475841256687768,2.544062646459742,2.5364,True
2019-02-01,2019-02-04,USGG3YR Index,0,2.4341386931726148,2.499182814442369,2.5688048925570595,2.5247,True
2019-02-01,2019-02-04,USGG5YR Index,0,2.4732369712144098,2.54496876198643,2.6186952408654416,2.5352,True
2019-02-01,2019-02-04,USGG7YR Index,0,2.512448518416481,2.5905478677236706,2.6685640417953027,2.6176,True
2019-02-01,2019-02-04,USGG10YR Index,0,2.570848304214081,2.656990713897155,2.7468115720984723,2.7235,True
2019-02-01,2019-02-04,USGG30YR Index,0,2.9470081910701125,3.030477413238078,3.117225498943849,3.0545,True
2019-02-04,2019-02-05,USGG2YR Index,0,2.440389770537879,2.5062703155208577,2.5735664461169527,2.5222,True
2019-02-04,2019-02-05,USGG3YR Index,0,2.461968515456227,2.5305281811961273,2.6017098946850354,2.4997,True
2019-02-04,2019-02-05,USGG5YR Index,0,2.501505985563079,2.5791165848212794,2.6554454582006173,2.51,True
2019-02-04,2019-02-05,USGG7YR Index,0,2.5401797901226297,2.625978071068248,2.709152219175739,2.5954,True
2019-02-04,2019-02-05,USGG10YR Index,0,2.598514658137358,2.6940195826495317,2.783507213525423,2.6983,True
2019-02-04,2019-02-05,USGG30YR Index,0,2.9707101639324214,3.0605631703504645,3.1421856060106745,3.0314,True
2019-02-05,2019-02-06,USGG2YR Index,0,2.421902998080812,2.4885480558812683,2.550891847884324,2.5243,True
2019-02-05,2019-02-06,USGG3YR Index,0,2.4428613959062973,2.5103759419473484,2.5751262220405793,2.4973,True
2019-02-05,2019-02-06,USGG5YR Index,0,2.4823377248926817,2.5566071546778697,2.627211323660396,2.5033,True
2019-02-05,2019-02-06,USGG7YR Index,0,2.5188501108977825,2.601684568069125,2.6828067510910882,2.5905,True
2019-02-05,2019-02-06,USGG10YR Index,0,2.579563166566386,2.6667245046695083,2.7555318560737483,2.6946,True
2019-02-05,2019-02-06,USGG30YR Index,0,2.955393236154362,3.03492500004928,3.1185456399669196,3.0329,True
2019-02-06,2019-02-07,USGG2YR Index,0,2.421711053389103,2.489527247429845,2.5517216086783554,2.4795,True
2019-02-06,2019-02-07,USGG3YR Index,0,2.4401518477295516,2.5107202948616223,2.573547019123083,2.4565,True
2019-02-06,2019-02-07,USGG5YR Index,0,2.476859134216883,2.5526014059884563,2.626077403378285,2.463,False
2019-02-06,2019-02-07,USGG7YR Index,0,2.511877763148931,2.5954205463819298,2.678685358403663,2.5512,True
2019-02-06,2019-02-07,USGG10YR Index,0,2.5670341226152713,2.6578919745324443,2.7532826019698535,2.6572,True
2019-02-06,2019-02-07,USGG30YR Index,0,2.953085681782281,3.0357031127294967,3.1233147209925276,2.9947,True
2019-02-07,2019-02-08,USGG2YR Index,0,2.3749942448968766,2.4461307790488815,2.512691370613841,2.465,True
2019-02-07,2019-02-08,USGG3YR Index,0,2.3955514932368196,2.4681131810849806,2.5382961479291657,2.4402,True
2019-02-07,2019-02-08,USGG5YR Index,0,2.436717096900938,2.513649887416342,2.590483547351825,2.4445,True
2019-02-07,2019-02-08,USGG7YR Index,0,2.473593058448024,2.558413718642365,2.6424624387803353,2.5315,True
2019-02-07,2019-02-08,USGG10YR Index,0,2.5305381832402554,2.624415644297363,2.7173868961882337,2.6339,True
2019-02-07,2019-02-08,USGG30YR Index,0,2.910270814181685,3.0003284830588774,3.086608831954684,2.9802,True
2019-02-08,2019-02-11,USGG2YR Index,0,2.3644128539294265,2.4294791110789773,2.5006063505119576,2.4854,True
2019-02-08,2019-02-11,USGG3YR Index,0,2.384171733661765,2.4513948181390512,2.5243941054737062,2.462,True
