date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,rmse,mae,crps,pit,in_band
2017-05-10,2017-05-11,USGG3YR Index,2,1.5954225647045064,1.6297898907515556,1.6640704731123288,1.5482,0.08155171641620895,0.08155171641620895,0.06881748199305115,0.0,False
2017-05-10,2017-05-11,USGG5YR Index,2,1.8908127491635545,1.923720961596717,1.9561765441811052,1.9147,0.00891392711316863,0.00891392711316863,0.006900490330212701,0.348,True
2017-05-10,2017-05-11,USGG7YR Index,2,2.141727963091802,2.172873775894857,2.2040156167957066,2.1944,0.021547899114966462,0.021547899114966462,0.013258649149972759,0.885,True
2017-05-10,2017-05-11,USGG10YR Index,2,2.44678817340531,2.475482845635282,2.503940452697049,2.3874,0.0880012550694107,0.0880012550694107,0.07832316497223693,0.0,False
2017-05-10,2017-05-11,USGG30YR Index,2,3.190858735518238,3.207982634835153,3.225304327476427,3.0255,0.18261424851304575,0.18261424851304575,0.1772359640126229,0.0,False
2017-05-11,2017-05-12,USGG2YR Index,2,1.417518467039871,1.4549134727703876,1.4899249468399538,1.2904,0.16462936308289655,0.16462936308289655,0.15274576154138608,0.0,False
2017-05-11,2017-05-12,USGG3YR Index,2,1.5845722875280832,1.6207598508965657,1.6548218866019322,1.4866,0.13431678937656089,0.13431678937656089,0.12328628379534987,0.0,False
2017-05-11,2017-05-12,USGG5YR Index,2,1.880667094120274,1.9150086086251792,1.9471873225512,1.8468,0.06836148582430424,0.06836148582430424,0.057045326779770984,0.0,False
2017-05-11,2017-05-12,USGG7YR Index,2,2.1319248491169698,2.164472129561265,2.194978957999102,2.131,0.03372810432445883,0.03372810432445883,0.024149449422255984,0.048,False
2017-05-11,2017-05-12,USGG10YR Index,2,2.437280818558387,2.467262177951872,2.4957966569589773,2.3257,0.1419831978200814,0.1419831978200814,0.1328784451564334,0.0,False
2017-05-11,2017-05-12,USGG30YR Index,2,3.182988564670507,3.2016904888180147,3.219116533428486,2.9889,0.2126146421601658,0.2126146421601658,0.2066155095022583,0.0,False
2017-05-12,2017-05-15,USGG2YR Index,2,1.3884454431634872,1.4219672361625675,1.4600271815213126,1.2986,0.12425288054522765,0.12425288054522765,0.11173582544515,0.0,False
2017-05-12,2017-05-15,USGG3YR Index,2,1.5562428572806863,1.5887708028692846,1.625951462058279,1.4946,0.09511577975571894,0.09511577975571894,0.083364230818292,0.0,False
2017-05-12,2017-05-15,USGG5YR Index,2,1.8544757540531485,1.8848594333063549,1.919940020538279,1.8617,0.02411400286582599,0.02411400286582599,0.013210454983315594,0.098,True
2017-05-12,2017-05-15,USGG7YR Index,2,2.1076204324277303,2.136201088338078,2.169071081518853,2.1457,0.008587868731647408,0.008587868731647408,0.007172101182794235,0.691,True
2017-05-12,2017-05-15,USGG10YR Index,2,2.415250306088354,2.4417257113178987,2.471986857991876,2.3433,0.09915484815908515,0.09915484815908515,0.09003074554737912,0.0,False
2017-05-12,2017-05-15,USGG30YR Index,2,3.1706731514889896,3.1872450757767354,3.2055557880806074,3.0064,0.1810093666872139,0.1810093666872139,0.17485363741444263,0.0,False
2017-05-15,2017-05-16,USGG2YR Index,2,1.3850773195637067,1.4230663196821545,1.4598979690383647,1.2987,0.12444978544165464,0.12444978544165464,0.11149451086575408,0.0,False
2017-05-15,2017-05-16,USGG3YR Index,2,1.5531665440975273,1.590171662285833,1.6258685811574232,1.4893,0.10081892452736874,0.10081892452736874,0.08711490409014663,0.0,False
2017-05-15,2017-05-16,USGG5YR Index,2,1.8514025991042862,1.8865986201212173,1.9202573711433673,1.8484,0.03805371943576552,0.03805371943576552,0.027422911722770654,0.038,False
2017-05-15,2017-05-16,USGG7YR Index,2,2.1045817738931096,2.1382621766272947,2.1697710102078567,2.1287,0.009314740760876461,0.009314740760876461,0.005729773188963994,0.308,True
2017-05-15,2017-05-16,USGG10YR Index,2,2.4132310693873458,2.444008183664818,2.473193357856334,2.3257,0.118088133897162,0.118088133897162,0.10804219433407791,0.0,False
2017-05-15,2017-05-16,USGG30YR Index,2,3.173350030581834,3.19191046092109,3.210522381260216,2.9921,0.19977058223038835,0.19977058223038835,0.1939621774882489,0.0,False
2017-05-16,2017-05-17,USGG2YR Index,2,1.3753572678601131,1.4104067224618795,1.445580739049195,1.2458,0.16412354757575698,0.16412354757575698,0.1512723829038583,0.0,False
2017-05-16,2017-05-17,USGG3YR Index,2,1.5437115640915846,1.5777818094449392,1.6120733848840854,1.4197,0.157576503781498,0.157576503781498,0.14514095971779034,0.0,False
2017-05-16,2017-05-17,USGG5YR Index,2,1.842626775231313,1.8747309060235053,1.9070552400784093,1.7542,0.12014255152062003,0.12014255152062003,0.11060837106752117,0.0,False
2017-05-16,2017-05-17,USGG7YR Index,2,2.0963362296360866,2.127004669328823,2.157116076843727,2.0241,0.10248904168906936,0.10248904168906936,0.09204643997543585,0.0,False
2017-05-16,2017-05-17,USGG10YR Index,2,2.4056352047047374,2.4335225890256127,2.4613686408679856,2.2243,0.20901147562349465,0.20901147562349465,0.19879553899858252,0.0,False
2017-05-16,2017-05-17,USGG30YR Index,2,3.1693854524380534,3.1858718713880982,3.203483440785693,2.916,0.2698781820553684,0.2698781820553684,0.26403437831975823,0.0,False
2017-05-17,2017-05-18,USGG2YR Index,2,1.3195110034280413,1.3536787632807425,1.3894452059811078,1.2682,0.08570402142950817,0.08570402142950817,0.07398700523755705,0.0,False
2017-05-17,2017-05-18,USGG3YR Index,2,1.4895319391305557,1.5226795188263424,1.5575618286313575,1.4383,0.08462560416177678,0.08462560416177678,0.07392822004933199,0.0,False
2017-05-17,2017-05-18,USGG5YR Index,2,1.7917094246970913,1.822887928590102,1.8560916678957653,1.7722,0.05096809720588347,0.05096809720588347,0.03905360427160013,0.003,False
2017-05-17,2017-05-18,USGG7YR Index,2,2.048622787011843,2.0782076523598594,2.1096845050110833,2.0363,0.04208897410415169,0.04208897410415169,0.03108533294691168,0.011,False
2017-05-17,2017-05-18,USGG10YR Index,2,2.3617562188921677,2.3890255670726708,2.417710619380849,2.2294,0.1598243295012738,0.1598243295012738,0.15022286697900825,0.0,False
2017-05-17,2017-05-18,USGG30YR Index,2,3.143443858569572,3.160982971397605,3.178938706771131,2.9005,0.2606402602368556,0.2606402602368556,0.2542778817768063,0.0,False
2017-05-18,2017-05-19,USGG2YR Index,2,1.31222162436876,1.3505258012576518,1.3864194381412995,1.2703,0.07958532391578177,0.07958532391578177,0.06737074067310833,0.0,False
2017-05-18,2017-05-19,USGG3YR Index,2,1.4825472943493858,1.519752294007559,1.5544865928675429,1.4462,0.07291699228305948,0.07291699228305948,0.06099511532949041,0.0,False
2017-05-18,2017-05-19,USGG5YR Index,2,1.785724941541762,1.8204798885372568,1.8531658023284558,1.7803,0.03952543467499914,0.03952543467499914,0.027820138546862293,0.024,False
2017-05-18,2017-05-19,USGG7YR Index,2,2.0433346257414313,2.0760986493752887,2.107175503811081,2.0436,0.031962183414787404,0.031962183414787404,0.021212770000962996,0.052,True
2017-05-18,2017-05-19,USGG10YR Index,2,2.3576325843142203,2.3877387818833142,2.4164259055720714,2.2346,0.15264002474178007,0.15264002474178007,0.14299464034444595,0.0,False
2017-05-18,2017-05-19,USGG30YR Index,2,3.146984571999981,3.16509710707214,3.1831599609206895,2.8966,0.26863843297141754,0.26863843297141754,0.26226487683506156,0.0,False
2017-05-19,2017-05-22,USGG2YR Index,2,1.30308830081964,1.339444522016715,1.3766982533422636,1.2826,0.056946009405293596,0.056946009405293596,0.04441109142100147,0.004,False
2017-05-19,2017-05-22,USGG3YR Index,2,1.473348586136228,1.508868845561132,1.5450148980875575,1.4569,0.05210408757146401,0.05210408757146401,0.0395039693807092,0.007,False
2017-05-19,2017-05-22,USGG5YR Index,2,1.776133071969207,1.8100465347862873,1.8440116862660636,1.7985,0.011659363517680488,0.011659363517680488,0.008747379477703677,0.278,True
2017-05-19,2017-05-22,USGG7YR Index,2,2.034247687168332,2.0661983296719013,2.0985018208582087,2.0631,0.0032336019598946386,0.0032336019598946386,0.004824344380600051,0.426,True
2017-05-19,2017-05-22,USGG10YR Index,2,2.349151374013789,2.378522917730311,2.4078899123050292,2.2537,0.12494736648624105,0.12494736648624105,0.1140242283725428,0.0,False
2017-05-19,2017-05-22,USGG30YR Index,2,3.141503771022321,3.1601394613646825,3.1778200742552,2.9136,0.24654563437012023,0.24654563437012023,0.24087881056213212,0.0,False
2017-05-22,2017-05-23,USGG2YR Index,2,1.310599942909543,1.3475112341793365,1.38418858051523,1.3032,0.04387957951656296,0.04387957951656296,0.03147317334802464,0.023,False
2017-05-22,2017-05-23,USGG3YR Index,2,1.4807931593381674,1.5165866858509864,1.5520361079068736,1.4838,0.03244391814659897,0.03244391814659897,0.020609319226256022,0.069,True
2017-05-22,2017-05-23,USGG5YR Index,2,1.7833034185273045,1.8172008071648813,1.8505991143291072,1.8267,0.009841964980837004,0.009841964980837004,0.006116301566891582,0.699,True
2017-05-22,2017-05-23,USGG7YR Index,2,2.0410563365771486,2.0729494486763835,2.1045254262773665,2.0899,0.017352756467654995,0.017352756467654995,0.009935560602956363,0.819,True
2017-05-22,2017-05-23,USGG10YR Index,2,2.35548311573714,2.384547899123271,2.413740908364498,2.2799,0.10432555132002319,0.10432555132002319,0.09389228921288857,0.0,False
2017-05-22,2017-05-23,USGG30YR Index,2,3.145198938954555,3.1635649649026396,3.1806677904809124,2.9432,0.22011239595704568,0.22011239595704568,0.21333591076095057,0.0,False
2017-05-23,2017-05-24,USGG2YR Index,2,1.3254434856254989,1.3624020724666237,1.3998226325740974,1.2818,0.08064819131283696,0.08064819131283696,0.06785516330698076,0.0,False
2017-05-23,2017-05-24,USGG3YR Index,2,1.495229206592714,1.5307633282974753,1.5674169359907626,1.4461,0.08495922507510012,0.08495922507510012,0.07287035211626207,0.0,False
2017-05-23,2017-05-24,USGG5YR Index,2,1.7968320615020934,1.830431203727461,1.8654853068238593,1.7852,0.0454270931871299,0.0454270931871299,0.03381042718288042,0.012,False
2017-05-23,2017-05-24,USGG7YR Index,2,2.0537036881278405,2.0850578638170223,2.118365853986182,2.0509,0.03444508784295586,0.03444508784295586,0.02325018735081886,0.039,False
2017-05-23,2017-05-24,USGG10YR Index,2,2.3666621505413823,2.395387866720747,2.4261559405202773,2.2502,0.14549418825147553,0.14549418825147553,0.13366759293313604,0.0,False
2017-05-23,2017-05-24,USGG30YR Index,2,3.1505800963606103,3.168975199010829,3.186947138219043,2.9245,0.24425366946456029,0.24425366946456029,0.23905049302638884,0.0,False
2017-05-24,2017-05-25,USGG2YR Index,2,1.3083253614782941,1.347413548089225,1.3829173829976575,1.2937,0.052785271269276235,0.052785271269276235,0.04093099281709506,0.006,False
2017-05-24,2017-05-25,USGG3YR Index,2,1.4785491702617806,1.5164019627113499,1.5509207902781506,1.4568,0.058642462580567045,0.058642462580567045,0.04414946621123225,0.001,False
2017-05-24,2017-05-25,USGG5YR Index,2,1.7810356905872067,1.8164665439659406,1.849130805398217,1.7943,0.02135199978887581,0.02135199978887581,0.012550543115395852,0.164,True
2017-05-24,2017-05-25,USGG7YR Index,2,2.038316935174925,2.071722074595537,2.102542806834024,2.0631,0.007850015167751856,0.007850015167751856,0.005817411394336426,0.34,True
2017-05-24,2017-05-25,USGG10YR Index,2,2.352310541342819,2.382766179680394,2.411501894733203,2.2554,0.12666734296506066,0.12666734296506066,0.11608883346613814,0.0,False
2017-05-24,2017-05-25,USGG30YR Index,2,3.139865696442376,3.1583808163280036,3.176173368662515,2.9206,0.23758615379794845,0.23758615379794845,0.23168271381378577,0.0,False
2017-05-25,2017-05-26,USGG2YR Index,2,1.3201820863309734,1.3535065809550861,1.3892048371731294,1.2937,0.060288670393533916,0.060288670393533916,0.04983450248766423,0.003,False
2017-05-25,2017-05-26,USGG3YR Index,2,1.489725063059827,1.522205464667195,1.5566208417633596,1.4539,0.0687937869564681,0.0687937869564681,0.056606817226334726,0.0,False
2017-05-25,2017-05-26,USGG5YR Index,2,1.7910596787042696,1.8220725545980556,1.854461010372081,1.7894,0.03304762327289468,0.03304762327289468,0.022922259980279934,0.047,False
2017-05-25,2017-05-26,USGG7YR Index,2,2.0474232074177903,2.077105530861725,2.107525263846792,2.0602,0.01714803444905444,0.01714803444905444,0.012384561108020786,0.176,True
2017-05-25,2017-05-26,USGG10YR Index,2,2.360011501063694,2.3875394996559343,2.4156993237742412,2.2465,0.1414628139786962,0.1414628139786962,0.1319209234402562,0.0,False
2017-05-25,2017-05-26,USGG30YR Index,2,3.145314966327319,3.162753384294909,3.179170601553466,2.912,0.2504926532019134,0.2504926532019134,0.24427893072983045,0.0,False
2017-05-26,2017-05-29,USGG2YR Index,2,1.3143359026022545,1.3503503290632206,1.3868553946647624,1.2937,0.05634579404365736,0.05634579404365736,0.04270292234695605,0.006,False
2017-05-26,2017-05-29,USGG3YR Index,2,1.4843645832970176,1.518965098675484,1.5543831260095002,1.4539,0.0648603984002476,0.0648603984002476,0.05215541421561316,0.002,False
2017-05-26,2017-05-29,USGG5YR Index,2,1.786378689321126,1.8187522506018656,1.8521899501697383,1.7894,0.029131487826103752,0.029131487826103752,0.01856560980168576,0.065,True
2017-05-26,2017-05-29,USGG7YR Index,2,2.0430205811701017,2.0737473318501944,2.105162182105305,2.0602,0.013247080786048748,0.013247080786048748,0.007545444124670954,0.264,True
2017-05-26,2017-05-29,USGG10YR Index,2,2.355940835176781,2.3843632037680846,2.413110158696606,2.2465,0.13758127261695963,0.13758127261695963,0.1273708741297312,0.0,False
2017-05-26,2017-05-29,USGG30YR Index,2,3.1408774130226886,3.158812332360524,3.1765223571469514,2.912,0.24667650066499514,0.24667650066499514,0.2406049457062952,0.0,False
2017-05-29,2017-05-30,USGG2YR Index,2,1.3137408821624026,1.3503861757049767,1.3861447456801175,1.2837,0.06691371401857493,0.06691371401857493,0.055686959705465944,0.0,False
2017-05-29,2017-05-30,USGG3YR Index,2,1.4834260262524268,1.5190486348355356,1.553600637796575,1.4322,0.08703917894311286,0.08703917894311286,0.0751117991715884,0.0,False
2017-05-29,2017-05-30,USGG5YR Index,2,1.7849732089187,1.818906111682785,1.8512555253865264,1.7549,0.06395141421336237,0.06395141421336237,0.053887038050160894,0.0,False
2017-05-29,2017-05-30,USGG7YR Index,2,2.041565323066589,2.07387546633949,2.104266197397242,2.0241,0.049531313699454405,0.049531313699454405,0.039546567821858156,0.005,False
2017-05-29,2017-05-30,USGG10YR Index,2,2.3546471781832565,2.384299754837051,2.412795417040743,2.2098,0.17429906396474903,0.17429906396474903,0.1641596798881334,0.0,False
2017-05-29,2017-05-30,USGG30YR Index,2,3.1403608950874102,3.1582988170626503,3.175813445202831,2.8772,0.2810589853217147,0.2810589853217147,0.2758324365658745,0.0,False
2017-05-30,2017-05-31,USGG2YR Index,2,1.2921479563346,1.3311225963311677,1.3676647843089371,1.2818,0.04863177992016565,0.04863177992016565,0.03660439942824386,0.012,False
2017-05-30,2017-05-31,USGG3YR Index,2,1.4621510124132973,1.5002372551612932,1.5358868380483963,1.4322,0.06733861799706631,0.06733861799706631,0.054446694404495906,0.002,False
2017-05-30,2017-05-31,USGG5YR Index,2,1.7648055052039355,1.8009082448708624,1.8343983749827921,1.7516,0.048469885271435365,0.048469885271435365,0.038149956391241364,0.009,False
2017-05-30,2017-05-31,USGG7YR Index,2,2.0225016768847963,2.0564711036196064,2.0883454590909647,2.0168,0.038913580743517695,0.038913580743517695,0.0271007325524859,0.021,False
2017-05-30,2017-05-31,USGG10YR Index,2,2.3367009708387596,2.367823857637913,2.3975709537904395,2.2028,0.1645810055201533,0.1645810055201533,0.15329012570924266,0.0,False
2017-05-30,2017-05-31,USGG30YR Index,2,3.1288528710975427,3.1476165881441602,3.1653880027199235,2.8634,0.2838706843167378,0.2838706843167378,0.2781233570963668,0.0,False
2017-05-31,2017-06-01,USGG2YR Index,2,1.2913310085476408,1.3242843816026113,1.3603607667682573,1.2898,0.03532987042989055,0.03532987042989055,0.023472775163670436,0.044,False
2017-05-31,2017-06-01,USGG3YR Index,2,1.4615118432806928,1.4934589338383595,1.5286528779256678,1.4375,0.05681988195267196,0.05681988195267196,0.044305099580370454,0.004,False
2017-05-31,2017-06-01,USGG5YR Index,2,1.7640958567050393,1.7943871072058162,1.8276332305611505,1.7615,0.03353680257724756,0.03353680257724756,0.022457960537774893,0.035,False
2017-05-31,2017-06-01,USGG7YR Index,2,2.0217010726292983,2.05029742472049,2.081824695042757,2.0192,0.03168726593005644,0.03168726593005644,0.021972160370113195,0.037,False
2017-05-31,2017-06-01,USGG10YR Index,2,2.3361514613927636,2.362264807512049,2.3914635521660608,2.2114,0.151494049136065,0.151494049136065,0.14258056875072864,0.0,False
2017-05-31,2017-06-01,USGG30YR Index,2,3.128917134758784,3.1452130751231904,3.162984630099167,2.8626,0.2826571193207146,0.2826571193207146,0.2762736940662872,0.0,False
2017-06-01,2017-06-02,USGG2YR Index,2,1.289238750428119,1.3261463110846154,1.3608740932400414,1.2879,0.03809552231552016,0.03809552231552016,0.02730297940984097,0.044,False
2017-06-01,2017-06-02,USGG3YR Index,2,1.459291035507507,1.4952045244383831,1.5288534182892235,1.4237,0.07134544539577603,0.07134544539577603,0.05989980587017902,0.0,False
2017-06-01,2017-06-02,USGG5YR Index,2,1.7617717976747373,1.7955312361106852,1.8272523896141033,1.7188,0.07671282340625596,0.07671282340625596,0.06517774305321686,0.0,False
2017-06-01,2017-06-02,USGG7YR Index,2,2.01931352796101,2.0512312117320737,2.081052232065165,1.9711,0.08005026488560207,0.08005026488560207,0.06931406804382147,0.0,False
2017-06-01,2017-06-02,USGG10YR Index,2,2.3334806542999664,2.363066706832982,2.390703618245773,2.1591,0.2037960007911841,0.2037960007911841,0.19373343511177774,0.0,False
2017-06-01,2017-06-02,USGG30YR Index,2,3.126810039359885,3.144653839707339,3.162159520673626,2.81,0.3345808713749485,0.3345808713749485,0.3288913751686274,0.0,False
2017-06-02,2017-06-05,USGG2YR Index,2,1.2674838419737786,1.3039950872717558,1.342568854749351,1.302,0.0022335015114038903,0.0022335015114038903,0.004835310531767344,0.463,True
2017-06-02,2017-06-05,USGG3YR Index,2,1.4380729103392687,1.4735531868435356,1.5109025346478218,1.4427,0.031063842707607536,0.031063842707607536,0.018827483994113773,0.084,True
2017-06-02,2017-06-05,USGG5YR Index,2,1.7417131701748116,1.7748915135271108,1.809945189684884,1.7418,0.033350829061924436,0.033350829061924436,0.02291869452982974,0.051,True
2017-06-02,2017-06-05,USGG7YR Index,2,2.0001820009622566,2.031344607525652,2.064791586094733,1.9952,0.03645549153353356,0.03645549153353356,0.027503299953211956,0.036,False
2017-06-02,2017-06-05,USGG10YR Index,2,2.3152696985040793,2.3442241380401008,2.3753987093629285,2.1817,0.16291032156780938,0.16291032156780938,0.15238523184324862,0.0,False
2017-06-02,2017-06-05,USGG30YR Index,2,3.1136635783923454,3.131953026918255,3.150878540175172,2.8366,0.29554610997206643,0.29554610997206643,0.2890612063245479,0.0,False
2017-06-05,2017-06-06,USGG2YR Index,2,1.2752770728416989,1.3140841182065066,1.3525531925421184,1.294,0.019622891689726973,0.019622891689726973,0.012419676633106157,0.192,True
2017-06-05,2017-06-06,USGG3YR Index,2,1.4456237561542433,1.4832075965061655,1.5204626405491122,1.4209,0.06186758364342415,0.06186758364342415,0.049406384828355306,0.004,False
2017-06-05,2017-06-06,USGG5YR Index,2,1.7482625544580597,1.7838766789444995,1.8188140426770583,1.7138,0.06966097631571921,0.06966097631571921,0.05781260158226038,0.0,False
2017-06-05,2017-06-06,USGG7YR Index,2,2.006133580160854,2.0398641786591587,2.0725512492663056,1.9567,0.08266501730873888,0.08266501730873888,0.07148216877428831,0.0,False
2017-06-05,2017-06-06,USGG10YR Index,2,2.3211535449386935,2.3516727192184086,2.3819938583797895,2.1451,0.20646861825271712,0.20646861825271712,0.19651671108562963,0.0,False
2017-06-05,2017-06-06,USGG30YR Index,2,3.1186907251543134,3.1368290017567664,3.155893836998395,2.8115,0.32537133264661255,0.32537133264661255,0.3185879718494422,0.0,False
2017-06-06,2017-06-07,USGG2YR Index,2,1.258193929729894,1.2945901953783217,1.3321529820176428,1.3061,0.011395514717050581,0.011395514717050581,0.007561075494005783,0.701,True
2017-06-06,2017-06-07,USGG3YR Index,2,1.4285897168001382,1.4640624094308743,1.5003735067287063,1.448,0.016201866853928104,0.016201866853928104,0.009902909064836542,0.221,True
2017-06-06,2017-06-07,USGG5YR Index,2,1.7319946306876433,1.7652200780566547,1.7998690103417585,1.7385,0.027065982751532935,0.027065982751532935,0.017787577248851726,0.09,True
2017-06-06,2017-06-07,USGG7YR Index,2,1.9906144536981032,2.0216303549300725,2.0545279020743155,1.9831,0.03899727765647598,0.03899727765647598,0.028360564697214038,0.019,False
2017-06-06,2017-06-07,USGG10YR Index,2,2.306308004403538,2.334946033996502,2.365001337635429,2.1729,0.1622669281498692,0.1622669281498692,0.1518393728732061,0.0,False
2017-06-06,2017-06-07,USGG30YR Index,2,3.1065037406105227,3.124423959671048,3.1432972186684913,2.8366,0.2879225676506354,0.2879225676506354,0.28161635453351835,0.0,False
2017-06-07,2017-06-08,USGG2YR Index,2,1.2712424205865576,1.3072648758125691,1.345122367351147,1.3143,0.006198547323797543,0.006198547323797543,0.004989199941291059,0.611,True
2017-06-07,2017-06-08,USGG3YR Index,2,1.4414468243471954,1.4762784050406847,1.512909679224463,1.4535,0.023594808516145926,0.023594808516145926,0.014110694877010317,0.139,True
2017-06-07,2017-06-08,USGG5YR Index,2,1.743739659595385,1.7768255412876495,1.8111390476034788,1.7483,0.029236330886335926,0.029236330886335926,0.019256212185704134,0.071,True
2017-06-07,2017-06-08,USGG7YR Index,2,2.0011806134939714,2.032488176989205,2.064758689474904,1.9951,0.03814816710066249,0.03814816710066249,0.02771903356549222,0.021,False
2017-06-07,2017-06-08,USGG10YR Index,2,2.31554601347448,2.3446650586697166,2.373783631015842,2.1885,0.15675683544963048,0.15675683544963048,0.14581823948257638,0.0,False
2017-06-07,2017-06-08,USGG30YR Index,2,3.112527684788911,3.130534835223621,3.148464993500518,2.851,0.2798048651063194,0.2798048651063194,0.2732659938631236,0.0,False
2017-06-08,2017-06-09,USGG2YR Index,2,1.2787196798771938,1.3150909125647452,1.3523036693532944,1.3347,0.019737064562038054,0.019737064562038054,0.012404222870598048,0.813,True
2017-06-08,2017-06-09,USGG3YR Index,2,1.4485310637964206,1.483683997468304,1.5197931850779924,1.478,0.005562814966739493,0.005562814966739493,0.005880582190385092,0.412,True
2017-06-08,2017-06-09,USGG5YR Index,2,1.7501156694426945,1.7834054732030735,1.8174311972444595,1.7664,0.016855505849520114,0.016855505849520114,0.009377729004363209,0.207,True
2017-06-08,2017-06-09,USGG7YR Index,2,2.006830681859438,2.0383128333810303,2.070543201299549,2.0096,0.028666387477605415,0.028666387477605415,0.017492544645182094,0.066,True
2017-06-08,2017-06-09,USGG10YR Index,2,2.3202722195047496,2.34922410061965,2.3792323059460707,2.2005,0.14880618384644206,0.14880618384644206,0.13897053142018131,0.0,False
2017-06-08,2017-06-09,USGG30YR Index,2,3.111258502832757,3.13031357878333,3.148870523384852,2.8556,0.27470261938278195,0.27470261938278195,0.26871014802599785,0.0,False
2017-06-09,2017-06-12,USGG2YR Index,2,1.2958852483699783,1.329803024704615,1.368591074457732,1.3551,0.02451869186565414,0.02451869186565414,0.01537523042483654,0.868,True
2017-06-09,2017-06-12,USGG3YR Index,2,1.4647625732550442,1.4977714196595144,1.5355895596367908,1.4862,0.01233218762620547,0.01233218762620547,0.008215083237159176,0.288,True
2017-06-09,2017-06-12,USGG5YR Index,2,1.7651737693341765,1.796244209355848,1.8319440630757202,1.778,0.019001034554094076,0.019001034554094076,0.011124159051785619,0.181,True
2017-06-09,2017-06-12,USGG7YR Index,2,2.020695608717853,2.05030111432486,2.0839476805188504,2.0217,0.02917991475181836,0.02917991475181836,0.018724355605512617,0.057,True
2017-06-09,2017-06-12,USGG10YR Index,2,2.3322026250958636,2.3599621901145174,2.3908134015924167,2.2145,0.14587711486413735,0.14587711486413735,0.13514578396226107,0.0,False
2017-06-09,2017-06-12,USGG30YR Index,2,3.117266899311071,3.1338186332131857,3.1528037857967703,2.8694,0.26508906305143265,0.26508906305143265,0.2587680986178251,0.0,False
2017-06-12,2017-06-13,USGG2YR Index,2,1.3068155034591373,1.342897734682699,1.377657033853117,1.3633,0.020060520753020894,0.020060520753020894,0.011732266807893965,0.826,True
2017-06-12,2017-06-13,USGG3YR Index,2,1.475208016113101,1.5102635054277913,1.5438249098596366,1.508,0.0026085904322854514,0.0026085904322854514,0.004831427296885982,0.452,True
2017-06-12,2017-06-13,USGG5YR Index,2,1.7743687454732333,1.8075704346898283,1.8393545791654908,1.7813,0.0266697248684733,0.0266697248684733,0.017199426852829977,0.077,True
2017-06-12,2017-06-13,USGG7YR Index,2,2.0291458250390213,2.0603634523722576,2.0903706290051987,2.0193,0.04151106465914767,0.04151106465914767,0.032697932886205656,0.018,False
2017-06-12,2017-06-13,USGG10YR Index,2,2.339917988142511,2.3685171226603527,2.3961874411383723,2.2109,0.15797310229532435,0.15797310229532435,0.14786545387395325,0.0,False
2017-06-12,2017-06-13,USGG30YR Index,2,3.1186070083028574,3.136531098436362,3.1536295255104005,2.8648,0.27142557781228893,0.27142557781228893,0.2647957246096143,0.0,False
2017-06-13,2017-06-14,USGG2YR Index,2,1.3164312618089387,1.3535625256413462,1.3885143175110777,1.331,0.02214945923643441,0.02214945923643441,0.014043713463218229,0.162,True
2017-06-13,2017-06-14,USGG3YR Index,2,1.4844672720852559,1.5203644439573378,1.5543676555863832,1.4653,0.054723064234234675,0.054723064234234675,0.04295953454260731,0.01,False
2017-06-13,2017-06-14,USGG5YR Index,2,1.7829422055431772,1.8166790901071594,1.8487802407634917,1.7153,0.10113790092414199,0.10113790092414199,0.08912132158195554,0.0,False
2017-06-13,2017-06-14,USGG7YR Index,2,2.0365915004211197,2.068544831918863,2.099006608015767,1.9421,0.1262894775484158,0.1262894775484158,0.11452436614184253,0.0,False
2017-06-13,2017-06-14,USGG10YR Index,2,2.345677745737561,2.3753111166662864,2.4035021432886374,2.1256,0.24961522628746424,0.24961522628746424,0.23830678196647437,0.0,False
2017-06-13,2017-06-14,USGG30YR Index,2,3.118835010521172,3.1368063293847275,3.1543642308061077,2.7692,0.3674540838843572,0.3674540838843572,0.3617361285867256,0.0,False
2017-06-14,2017-06-15,USGG2YR Index,2,1.2829255654784133,1.319666927577285,1.356254640109874,1.3514,0.03174370048699915,0.03174370048699915,0.01888005287291883,0.922,True
2017-06-14,2017-06-15,USGG3YR Index,2,1.4518564945525425,1.4873028039889555,1.5227112693381957,1.4946,0.007330259611361356,0.007330259611361356,0.0058863694227889694,0.646,True
2017-06-14,2017-06-15,USGG5YR Index,2,1.7515726346646348,1.7851278461318865,1.8183713749096782,1.7632,0.02188697792778549,0.02188697792778549,0.013285574131864703,0.142,True
2017-06-14,2017-06-15,USGG7YR Index,2,2.006336672441747,2.0384225192985017,2.0699235100419613,1.9854,0.05294455006569376,0.05294455006569376,0.04297721586855015,0.003,False
2017-06-14,2017-06-15,USGG10YR Index,2,2.318124764844744,2.347052971708268,2.376412271993817,2.1637,0.18326452123378179,0.18326452123378179,0.17380181415782522,0.0,False
2017-06-14,2017-06-15,USGG30YR Index,2,3.0989842384905053,3.1166300368063022,3.1355050901875523,2.7872,0.32945262635871764,0.32945262635871764,0.32312399658946866,0.0,False
2017-06-15,2017-06-16,USGG2YR Index,2,1.3041404460231543,1.3377434483616437,1.3711241528955995,1.3151,0.022753597037856954,0.022753597037856954,0.014265711647452448,0.146,True
2017-06-15,2017-06-16,USGG3YR Index,2,1.4717655634106677,1.5047528947479798,1.5370941580839383,1.4732,0.03159738681430668,0.03159738681430668,0.020685607298033048,0.06,True
